timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
44815,3,Running,Negative,-4.14,7.15,6.07,34.38,0.19,105.81,279.44,-1.25,-55.56,-4.49,-1.63,0.23
44836,3,Running,Negative,-5.30,6.13,5.47,30.00,1.06,102.00,277.50,0.25,-56.00,-5.79,-2.37,-0.41
44855,3,Running,Negative,-6.15,4.84,4.61,-4.75,0.94,97.69,275.56,1.88,-55.69,-7.30,-4.27,-1.71
44876,3,Running,Negative,-7.07,2.75,3.79,-50.63,2.81,106.56,273.38,3.56,-54.50,-8.04,-6.20,-1.88
44895,3,Running,Negative,-8.02,0.13,3.31,-82.19,0.37,125.94,271.00,5.63,-52.63,-8.88,-8.44,-2.66
44916,3,Running,Negative,-8.69,-1.44,2.51,-95.31,-8.50,136.81,268.69,7.81,-50.56,-9.97,-8.82,-2.60
44936,3,Running,Negative,-8.35,-0.96,3.13,-93.75,-26.62,120.25,266.88,9.88,-48.75,-9.67,-7.09,-3.32
44955,3,Running,Negative,-7.78,0.77,3.36,-91.19,-39.06,89.69,265.88,11.56,-46.75,-9.29,-6.56,-2.67
44976,3,Running,Negative,-7.26,0.38,4.93,-97.81,-52.69,52.94,265.81,12.88,-45.06,-9.02,-6.58,-1.25
44996,3,Running,Negative,-7.06,0.39,6.29,-64.31,-64.81,-5.44,266.94,13.56,-44.31,-8.73,-5.20,-0.60
45016,3,Running,Negative,-6.13,2.93,5.44,-15.31,-79.44,-72.00,269.31,13.44,-44.63,-7.97,-2.76,-1.39
45036,3,Running,Negative,-4.91,4.33,4.99,-2.56,-80.31,-173.56,273.00,12.44,-45.25,-4.56,-3.24,-2.32
45056,3,Running,Negative,-1.16,2.51,5.00,7.38,-69.94,-212.38,277.94,10.06,-46.44,-2.35,-4.87,-0.80
45076,3,Running,Negative,-1.69,3.79,8.69,57.94,-41.13,-299.88,284.31,6.00,-48.75,-4.04,-0.12,1.80
45097,3,Running,Negative,-3.26,10.38,6.50,150.75,-29.12,-359.38,291.50,0.88,-51.81,-3.12,3.74,0.60
45116,3,Running,Negative,-3.42,11.84,5.77,101.50,-8.38,-369.44,298.81,-4.63,-53.81,-2.99,3.41,0.42
45137,3,Running,Negative,-3.79,10.96,6.93,86.75,-1.12,-367.69,306.00,-10.38,-55.00,-3.00,4.28,1.42
45156,3,Running,Negative,-4.51,13.43,7.63,121.37,6.88,-345.13,313.06,-16.06,-56.31,-2.13,7.25,2.44
45177,3,Running,Negative,-4.08,16.48,7.66,121.06,8.44,-307.25,319.69,-21.31,-57.63,-0.20,12.16,1.52
45197,3,Running,Negative,-1.48,18.18,6.73,67.12,11.19,-250.31,325.19,-25.75,-58.06,2.79,10.50,1.33
45217,3,Running,Negative,-0.77,16.87,6.04,17.00,15.25,-184.31,329.06,-29.19,-57.56,5.10,6.75,1.02
45237,3,Running,Negative,1.71,12.59,5.15,-5.38,19.12,-130.94,331.69,-31.69,-56.88,7.39,4.26,0.22
45257,3,Running,Negative,2.96,9.94,4.25,-6.00,32.50,-82.94,333.19,-33.56,-56.38,8.29,3.36,-0.57
45277,3,Running,Negative,2.96,10.24,3.73,-11.00,35.88,-58.13,333.63,-34.69,-56.13,8.65,3.98,-1.59
45297,3,Running,Negative,3.38,10.55,2.50,-47.50,45.63,-10.50,332.75,-35.25,-55.56,8.98,4.07,-2.78
45317,3,Running,Negative,3.60,9.82,1.40,-96.31,66.19,47.75,330.69,-35.25,-54.81,9.58,2.14,-3.05
45337,3,Running,Negative,3.69,9.66,1.55,-94.06,74.06,59.31,328.06,-35.13,-54.38,8.98,4.31,-2.64
45357,3,Running,Negative,3.37,12.37,2.01,-76.56,83.87,77.31,325.25,-34.88,-54.50,8.81,9.45,-2.65
45377,3,Running,Negative,2.94,17.59,2.02,-82.56,87.12,90.50,322.19,-34.44,-54.56,7.77,12.33,-2.57
45398,3,Running,Negative,0.67,19.53,2.23,-71.06,77.69,108.62,318.88,-33.75,-54.75,3.14,13.62,-1.30
45417,3,Running,Negative,-3.94,20.63,3.56,-44.44,57.31,128.69,315.56,-32.44,-55.31,-0.47,14.28,0.08
45438,3,Running,Negative,-7.04,21.68,5.47,-18.37,34.88,143.50,312.31,-30.62,-56.25,-4.35,14.52,-0.16
45458,3,Running,Negative,-9.50,20.40,4.94,-28.69,19.25,147.69,309.13,-28.50,-56.81,-5.23,11.64,0.16
45478,3,Running,Negative,-8.63,15.72,5.33,-12.56,5.06,144.50,306.13,-26.25,-57.25,-3.98,6.78,-0.22
45498,3,Running,Negative,-8.06,12.58,4.79,9.50,2.94,138.50,303.38,-24.00,-58.00,-3.66,3.78,-0.34
45518,3,Running,Negative,-7.47,10.22,4.08,24.87,7.13,131.69,300.88,-21.81,-59.00,-4.04,1.83,-0.71
45538,3,Running,Negative,-7.89,8.87,3.99,25.75,10.69,130.63,298.31,-19.75,-60.06,-4.44,-0.42,-0.78
45558,3,Running,Negative,-7.63,7.13,3.65,18.37,15.75,131.50,295.63,-17.69,-60.88,-4.38,-1.39,-1.06
45578,3,Running,Negative,-7.16,6.51,3.14,-23.56,22.69,157.44,292.44,-15.31,-61.13,-4.72,-2.51,-1.62
45599,3,Running,Negative,-7.84,5.58,3.35,-74.87,30.12,185.63,288.44,-12.56,-60.50,-7.06,-3.30,-0.59
45618,3,Running,Negative,-10.78,4.61,4.28,-124.00,16.56,200.25,284.13,-9.44,-58.75,-10.93,-5.09,-1.48
45638,3,Running,Negative,-13.53,2.88,3.01,-181.94,-7.19,190.56,280.06,-6.31,-55.81,-12.42,-5.72,-2.87
45659,3,Running,Negative,-12.07,0.02,1.85,-218.56,-43.13,179.69,276.63,-3.06,-51.81,-11.55,-8.58,-4.03
45678,3,Running,Negative,-10.64,-2.41,2.51,-197.69,-77.19,159.38,274.06,0.19,-47.81,-10.16,-10.50,-4.15
45699,3,Running,Negative,-10.19,-2.95,3.57,-139.94,-97.12,119.12,272.31,3.25,-44.81,-11.46,-9.37,-3.04
45718,3,Running,Negative,-11.63,-1.98,5.76,-92.19,-111.69,58.44,271.81,5.75,-42.69,-12.77,-7.38,-0.47
45739,3,Running,Negative,-10.10,-0.61,6.78,-30.69,-112.00,-17.75,272.69,7.44,-42.00,-10.40,-6.77,-1.21
45759,3,Running,Negative,-8.32,0.22,5.05,5.25,-96.56,-93.75,274.88,7.88,-42.31,-9.02,-6.22,-3.58
45779,3,Running,Negative,-7.41,0.24,4.70,21.87,-83.69,-131.44,278.38,7.00,-43.38,-8.04,-7.62,-2.38
45799,3,Running,Negative,-6.25,-0.87,4.96,97.75,-56.69,-216.19,283.25,4.44,-46.19,-5.42,-5.61,-1.14
45819,3,Running,Negative,-5.18,3.86,6.38,182.38,-26.31,-296.25,289.31,0.19,-50.06,-6.01,-1.19,0.20
45839,3,Running,Negative,-6.52,9.33,4.93,176.88,-5.25,-372.06,296.50,-5.13,-53.56,-5.61,2.01,-1.15
45859,3,Running,Negative,-5.10,8.96,3.55,139.06,-1.00,-392.19,304.38,-11.50,-55.31,-4.12,0.62,-1.36
45879,3,Running,Negative,-7.70,8.96,4.80,94.87,16.75,-416.56,312.56,-18.37,-56.00,-5.66,2.23,0.95
45900,3,Running,Negative,-7.87,12.84,5.29,90.00,15.81,-400.56,320.81,-25.12,-56.25,-3.21,7.04,2.09
45919,3,Running,Negative,-7.16,15.88,6.51,63.75,21.56,-356.00,328.19,-31.25,-55.44,-1.28,9.13,1.04
45940,3,Running,Negative,-3.74,13.42,6.20,68.50,22.50,-295.50,334.50,-36.44,-54.63,4.00,5.73,-0.58
45959,3,Running,Negative,-2.13,11.47,4.12,75.62,31.44,-237.38,339.75,-40.69,-54.06,4.20,5.54,-0.66
45979,3,Running,Negative,-1.60,12.59,2.79,58.88,34.56,-188.94,344.00,-44.25,-53.75,6.28,8.56,-1.11
46000,3,Running,Negative,-0.27,15.45,2.11,-8.06,47.94,-141.31,346.75,-47.13,-52.88,7.28,10.44,-2.10
46019,3,Running,Negative,0.59,14.36,1.28,-87.06,63.94,-93.19,347.63,-49.44,-51.19,8.20,8.19,-2.66
46040,3,Running,Negative,0.43,12.22,1.37,-99.81,78.50,-53.19,347.19,-51.31,-49.69,7.88,7.10,-2.89
46059,3,Running,Negative,3.07,12.11,1.18,-82.44,95.69,-21.25,346.25,-52.81,-49.06,3.44,8.84,-1.93
46080,3,Running,Negative,0.16,15.99,1.76,-89.44,85.56,9.13,344.75,-53.81,-49.13,4.43,12.55,-2.13
46100,3,Running,Negative,-3.72,18.85,1.54,-94.37,89.87,22.31,342.50,-54.56,-49.50,1.99,14.58,-1.58
46120,3,Running,Negative,-5.24,19.52,2.99,-118.06,81.00,59.69,339.63,-54.81,-49.81,-1.00,13.93,0.10
46140,3,Running,Negative,-10.11,17.51,4.36,-96.31,63.25,82.44,336.50,-54.50,-50.50,-3.45,13.45,0.54
46160,3,Running,Negative,-12.13,18.28,4.71,-58.94,37.50,113.81,333.38,-53.50,-51.88,-6.79,14.55,2.65
46180,3,Running,Negative,-15.29,18.69,6.52,-24.81,-0.50,137.81,330.38,-51.50,-53.44,-7.77,13.00,2.68
46201,3,Running,Negative,-14.93,16.35,5.71,-10.81,-20.62,158.25,327.38,-48.94,-54.94,-6.33,10.54,1.17
46220,3,Running,Negative,-12.41,15.15,4.12,-14.69,-23.62,174.56,324.13,-45.94,-56.38,-4.47,8.01,0.25
46241,3,Running,Negative,-10.59,11.30,3.83,-22.37,-18.50,187.56,320.56,-42.75,-57.50,-3.63,4.62,0.19
46261,3,Running,Negative,-10.01,10.38,3.93,-15.56,-6.31,216.19,316.44,-39.19,-58.88,-4.43,2.96,-0.80
46281,3,Running,Negative,-9.57,9.15,2.83,-23.62,1.94,245.25,311.69,-35.25,-60.19,-3.53,1.69,-1.69
46301,3,Running,Negative,-9.20,7.79,2.42,-51.94,10.38,278.94,306.00,-30.75,-61.13,-3.98,-1.18,-2.41
46320,3,Running,Negative,-9.01,5.11,1.57,-79.44,10.88,311.75,299.56,-25.69,-61.31,-4.92,-3.52,-2.73
46341,3,Running,Negative,-9.49,3.45,1.51,-99.56,4.31,334.75,292.63,-20.19,-60.81,-7.61,-6.36,-2.11
46360,3,Running,Negative,-11.69,1.20,2.44,-105.50,-2.81,337.88,285.75,-14.44,-59.69,-9.78,-7.14,-2.38
46381,3,Running,Negative,-12.47,1.12,2.08,-136.75,-36.94,311.88,279.63,-8.88,-57.75,-11.18,-7.11,-3.25
46401,3,Running,Negative,-12.45,0.32,2.10,-170.44,-62.75,276.00,274.44,-3.63,-54.81,-12.65,-8.26,-3.26
46421,3,Running,Negative,-12.66,-0.80,2.59,-179.06,-98.75,224.31,270.69,1.00,-51.38,-12.96,-9.11,-3.50
46441,3,Running,Negative,-12.57,-2.14,3.14,-157.94,-122.75,148.81,268.56,5.00,-48.13,-13.38,-9.18,-3.35
46462,3,Running,Negative,-11.34,-2.15,4.18,-89.69,-135.38,52.06,268.31,7.88,-46.13,-11.84,-8.47,-2.00
46481,3,Running,Negative,-8.85,-1.24,4.91,-11.44,-120.31,-34.13,269.69,9.38,-45.88,-8.91,-5.20,-2.62
46502,3,Running,Negative,-6.88,2.28,4.46,29.69,-85.94,-105.62,272.13,9.38,-46.63,-7.95,-4.73,-1.48
46521,3,Running,Negative,-5.44,2.40,4.73,93.37,-45.50,-169.63,275.44,7.94,-48.63,-4.64,-4.06,-1.36
46542,3,Running,Negative,-2.89,3.72,5.69,129.63,-4.44,-219.63,279.44,5.00,-51.31,-3.76,-3.01,0.42
46561,3,Running,Negative,-3.10,7.98,6.25,143.75,8.19,-240.31,284.06,1.00,-54.25,-3.31,1.21,0.29
46582,3,Running,Negative,-2.08,9.63,6.69,125.50,23.12,-277.88,289.38,-3.75,-56.38,-0.80,2.25,1.82
46602,3,Running,Negative,-2.97,11.68,7.72,78.12,29.50,-303.31,295.00,-9.00,-57.38,-1.71,4.05,2.27
46622,3,Running,Negative,-4.10,14.13,7.10,26.25,26.19,-301.75,300.50,-14.06,-57.06,-2.29,5.58,2.55
46642,3,Running,Negative,-2.85,11.44,6.79,-14.44,13.31,-262.63,305.56,-18.62,-56.06,0.76,2.81,1.35
46661,3,Running,Negative,-1.54,7.71,8.81,12.56,9.25,-216.31,309.88,-22.37,-55.06,2.69,-0.27,1.11
46682,3,Running,Negative,-0.14,5.47,7.64,67.69,-3.06,-171.00,313.63,-25.25,-55.13,4.14,0.01,1.87
46701,3,Running,Negative,-0.21,9.89,4.73,96.06,-9.63,-145.00,316.81,-27.25,-56.00,5.80,3.05,-0.28
46722,3,Running,Negative,2.34,10.04,3.15,70.44,-14.50,-102.31,319.06,-28.62,-56.50,7.12,2.32,-2.03
46742,3,Running,Negative,2.82,8.52,3.04,20.06,2.88,-53.88,320.44,-29.62,-56.56,8.34,1.66,-2.50
46762,3,Running,Negative,3.81,9.18,1.92,13.44,10.25,-37.56,320.88,-30.31,-56.69,8.72,3.55,-2.32
46782,3,Running,Negative,4.25,13.40,1.77,-8.88,27.87,-4.06,320.44,-30.56,-56.75,9.27,7.77,-2.88
46802,3,Running,Negative,4.43,15.90,0.99,-33.44,46.50,21.62,319.19,-30.69,-56.56,9.85,9.16,-3.60
46822,3,Running,Negative,4.53,16.22,1.34,-66.25,61.13,32.13,317.44,-30.81,-56.06,8.74,9.10,-2.77
46843,3,Running,Negative,2.80,15.90,2.54,-65.69,64.06,42.50,315.56,-30.75,-55.81,5.71,10.12,-1.50
46862,3,Running,Negative,0.00,17.90,3.36,-22.12,42.31,76.12,313.63,-30.12,-56.19,4.33,11.53,-1.25
46883,3,Running,Negative,-1.54,19.82,4.27,-13.81,29.94,99.56,311.38,-28.94,-56.75,0.83,15.46,1.40
46903,3,Running,Negative,-5.07,23.89,5.68,-17.81,13.81,124.50,308.81,-27.25,-57.25,-1.32,16.13,0.43
46923,3,Running,Negative,-6.16,21.60,5.30,-46.13,4.44,136.00,305.94,-25.12,-57.19,-2.17,9.39,0.25
46943,3,Running,Negative,-5.52,14.13,5.28,-27.87,-4.56,131.75,303.19,-22.94,-57.13,-1.07,4.91,0.26
46962,3,Running,Negative,-4.54,8.94,5.30,-5.31,-5.25,131.19,300.75,-20.75,-57.75,-0.74,0.07,0.23
46983,3,Running,Negative,-4.41,7.43,4.59,42.44,-4.69,125.06,298.63,-18.62,-59.13,-1.18,-1.04,-0.47
47003,3,Running,Negative,-4.54,6.17,3.63,68.25,-1.50,126.06,296.44,-16.50,-60.88,-1.78,-2.29,-1.34
47023,3,Running,Negative,-4.48,5.70,2.90,71.94,4.31,140.94,293.69,-14.00,-62.63,-2.33,-2.75,-1.68
47043,3,Running,Negative,-5.52,5.47,2.97,52.56,19.44,174.13,290.00,-11.06,-64.00,-4.45,-3.05,-1.52
47063,3,Running,Negative,-7.05,5.61,2.48,-2.75,38.63,222.13,285.38,-7.56,-64.56,-7.10,-2.71,-1.88
47083,3,Running,Negative,-8.46,5.78,1.61,-31.31,40.81,228.44,280.44,-3.94,-63.94,-8.12,-2.98,-2.76
47104,3,Running,Negative,-9.22,5.51,1.63,-100.62,38.31,225.19,275.63,-0.44,-61.75,-9.67,-3.16,-3.00
47123,3,Running,Negative,-9.64,5.27,1.61,-196.88,20.31,192.94,271.56,2.69,-58.13,-10.82,-3.74,-3.05
47144,3,Running,Negative,-12.03,4.58,2.89,-226.63,-9.50,146.19,268.69,5.19,-53.75,-12.60,-3.44,-3.07
47163,3,Running,Negative,-11.92,3.53,3.60,-232.50,-18.25,72.44,267.31,6.88,-49.06,-13.24,-4.75,-2.35
47184,3,Running,Negative,-12.79,0.43,5.61,-174.69,-32.63,-11.69,267.69,7.31,-45.38,-14.40,-7.62,-0.26
47204,3,Running,Negative,-13.04,-1.77,7.47,-50.75,-47.13,-72.75,269.25,7.13,-43.94,-12.37,-8.50,-0.14
47224,3,Running,Negative,-9.76,-1.09,6.56,51.19,-40.81,-129.75,271.81,6.19,-44.75,-9.66,-6.73,-0.24
47244,3,Running,Negative,-8.07,1.90,6.13,95.00,-23.81,-206.25,275.56,4.00,-46.75,-6.56,-3.17,-0.11
47264,3,Running,Negative,-5.79,4.01,6.80,106.50,-9.25,-235.56,280.38,0.37,-49.06,-6.20,-2.74,1.16
47284,3,Running,Negative,-5.81,5.76,7.36,113.87,13.88,-293.19,286.13,-4.25,-51.00,-5.22,-0.56,2.32
47305,3,Running,Negative,-6.63,8.25,7.83,103.62,21.06,-336.69,292.44,-9.50,-52.63,-5.06,1.45,1.46
47324,3,Running,Negative,-7.49,10.31,6.98,85.50,17.62,-358.19,299.31,-15.19,-53.50,-4.99,3.32,1.19
47344,3,Running,Negative,-7.29,10.13,6.66,85.50,7.38,-359.06,306.50,-20.94,-53.81,-4.64,2.76,1.97
47364,3,Running,Negative,-6.64,11.13,7.41,129.19,-13.44,-317.88,313.63,-26.00,-54.44,-0.62,5.14,1.45
47384,3,Running,Negative,-4.84,13.69,5.94,117.94,-24.06,-256.44,319.81,-30.06,-55.00,2.83,7.96,1.68
47405,3,Running,Negative,-0.42,16.79,4.41,80.06,-32.44,-201.31,324.94,-33.13,-55.13,6.80,8.89,0.07
47424,3,Running,Negative,1.77,14.17,5.18,16.31,-16.19,-152.69,328.50,-35.50,-54.25,7.54,5.76,-1.23
47445,3,Running,Negative,1.73,10.69,3.20,-24.94,-2.06,-114.37,330.81,-37.38,-52.75,7.63,3.56,-2.25
47464,3,Running,Negative,1.66,9.43,1.91,-41.19,8.69,-84.25,332.25,-38.81,-51.25,8.20,3.21,-2.65
47485,3,Running,Negative,2.41,9.11,2.13,-42.13,13.44,-69.44,333.00,-40.00,-50.13,8.52,4.48,-2.71
47505,3,Running,Negative,2.57,11.80,2.09,-15.13,39.81,-30.56,333.25,-41.00,-49.81,8.87,7.37,-2.91
47525,3,Running,Negative,2.33,14.23,1.97,-12.06,48.88,-25.00,333.19,-41.94,-50.06,8.34,9.99,-2.41
47545,3,Running,Negative,-0.28,18.20,2.93,-29.00,70.12,-3.31,332.56,-42.94,-50.44,5.17,14.08,-1.32
47565,3,Running,Negative,-2.63,20.94,3.05,-42.38,74.31,10.38,331.19,-43.56,-50.75,2.35,15.82,-0.74
47585,3,Running,Negative,-5.16,21.20,4.39,-69.06,78.00,64.12,328.94,-43.69,-51.13,0.54,15.95,0.39
47606,3,Running,Negative,-7.21,21.91,5.24,-55.75,70.12,105.87,326.00,-43.13,-52.13,-3.26,17.43,0.87
47625,3,Running,Negative,-10.89,22.23,5.68,-62.81,59.00,140.19,322.38,-41.81,-53.25,-5.41,16.00,1.69
47646,3,Running,Negative,-12.21,21.00,5.94,-58.25,38.81,167.06,318.38,-39.81,-54.25,-4.84,11.46,1.12
47666,3,Running,Negative,-10.24,15.73,5.18,-45.19,23.56,185.06,314.25,-37.25,-55.25,-3.68,7.74,0.75
47685,3,Running,Negative,-8.31,12.25,4.76,-21.31,10.69,203.00,310.06,-34.25,-56.50,-2.50,4.71,0.24
47706,3,Running,Negative,-8.03,10.74,4.63,-15.38,2.38,224.44,305.69,-30.69,-57.69,-3.11,3.00,-0.27
47725,3,Running,Negative,-8.43,8.30,3.74,-28.75,-11.25,245.88,300.94,-26.69,-58.50,-3.98,-0.03,-1.37
47746,3,Running,Negative,-8.48,6.45,2.63,-50.25,-26.56,269.88,295.81,-22.06,-58.69,-4.91,-2.29,-2.42
47765,3,Running,Negative,-8.80,3.40,1.77,-62.38,-40.06,295.88,290.38,-16.94,-58.31,-6.65,-5.65,-3.17
47786,3,Running,Negative,-9.69,1.84,2.02,-60.44,-50.44,307.13,284.75,-11.44,-57.69,-8.89,-7.13,-3.48
47806,3,Running,Negative,-11.14,0.65,2.06,-68.75,-57.44,292.00,279.44,-6.00,-56.75,-9.92,-7.21,-3.75
47826,3,Running,Negative,-10.95,0.99,1.61,-89.62,-59.38,267.94,274.69,-0.94,-55.25,-10.36,-7.29,-3.48
47846,3,Running,Negative,-10.26,0.90,2.23,-105.81,-63.38,231.69,270.63,3.50,-53.25,-10.64,-6.83,-3.05
47866,3,Running,Negative,-9.53,1.57,3.10,-109.25,-62.56,182.69,267.56,7.25,-51.00,-10.50,-7.03,-2.57
47886,3,Running,Negative,-9.84,0.07,4.93,-96.50,-56.31,105.25,265.81,9.81,-48.94,-11.07,-7.11,-1.03
47907,3,Running,Negative,-10.34,0.86,5.58,-57.88,-51.69,28.69,265.50,11.19,-47.63,-11.86,-6.74,-0.11
47926,3,Running,Negative,-9.49,1.45,4.61,-16.00,-45.75,-49.69,266.50,11.38,-47.44,-10.81,-4.60,-2.79
47947,3,Running,Negative,-6.47,1.89,4.51,1.25,-21.31,-129.63,268.94,10.19,-47.69,-7.04,-5.72,-2.00
47966,3,Running,Negative,-4.30,1.06,5.17,43.81,13.31,-198.88,272.38,7.50,-48.69,-5.18,-5.56,0.31
47986,3,Running,Negative,-4.14,2.22,6.70,72.12,27.62,-224.06,276.56,3.63,-50.56,-4.83,-5.28,0.31
48006,3,Running,Negative,-3.84,2.83,6.23,105.62,41.38,-273.06,281.69,-1.25,-52.56,-5.10,-2.43,0.11
48026,3,Running,Negative,-4.78,6.14,5.70,70.56,44.94,-324.94,287.50,-6.75,-53.88,-3.97,-0.93,0.19
48047,3,Running,Negative,-5.70,7.37,6.90,46.44,43.06,-337.19,293.81,-12.56,-54.13,-5.33,0.40,1.97
48066,3,Running,Negative,-7.76,7.33,7.69,25.44,30.37,-346.56,300.38,-18.25,-53.69,-4.92,-1.21,2.11
48087,3,Running,Negative,-7.42,7.33,7.29,62.00,-2.19,-322.69,306.94,-23.37,-53.31,-2.80,-0.50,2.05
48106,3,Running,Negative,-5.67,6.11,8.31,119.37,-28.81,-290.56,313.50,-27.75,-53.44,-0.69,0.26,1.28
48127,3,Running,Negative,-3.48,9.99,5.00,117.31,-44.00,-247.13,319.63,-31.31,-53.81,0.50,5.84,-0.46
48147,3,Running,Negative,-1.01,12.52,4.80,78.25,-44.94,-198.31,324.75,-34.00,-53.44,5.50,6.42,-0.82
48167,3,Running,Negative,0.46,12.48,4.00,27.37,-31.06,-154.25,328.56,-36.13,-52.38,5.89,6.65,-1.85
48187,3,Running,Negative,0.49,12.19,3.12,-9.50,-16.25,-107.00,331.00,-37.69,-51.00,7.01,5.52,-3.11
48208,3,Running,Negative,1.07,11.24,2.16,-26.94,6.31,-73.75,332.38,-38.94,-49.69,7.31,6.29,-2.35
48227,3,Running,Negative,1.08,14.15,2.78,-26.31,16.75,-61.69,333.06,-40.00,-48.88,7.67,12.14,-1.37
48248,3,Running,Negative,1.53,19.88,3.11,-55.06,49.69,-32.44,333.06,-41.13,-48.19,7.80,15.63,-1.60
48267,3,Running,Negative,-0.28,21.37,3.79,-85.00,65.12,-5.88,332.19,-42.13,-47.25,4.82,15.93,-0.95
48288,3,Running,Negative,-3.03,20.38,4.97,-85.44,69.50,27.37,330.56,-42.75,-46.69,2.39,14.94,0.62
48308,3,Running,Negative,-6.57,20.65,7.32,-47.44,63.25,61.50,328.63,-42.88,-47.00,-1.06,16.35,2.43
48327,3,Running,Negative,-8.52,22.15,6.81,-32.44,50.06,94.50,326.25,-42.38,-48.19,-3.37,15.67,1.97
48348,3,Running,Negative,-10.37,19.63,6.90,-32.38,35.75,120.25,323.44,-41.19,-49.31,-3.94,12.62,2.03
48367,3,Running,Negative,-10.24,17.03,6.80,-10.31,19.50,143.13,320.50,-39.44,-50.75,-3.80,8.70,1.82
48388,3,Running,Negative,-9.65,13.54,6.42,15.50,10.25,164.06,317.38,-37.19,-52.56,-3.61,7.10,1.19
48408,3,Running,Negative,-9.15,12.99,5.42,14.19,4.31,186.88,313.94,-34.44,-54.44,-3.03,4.87,0.01
48428,3,Running,Negative,-8.36,10.67,4.14,-11.38,0.37,210.63,309.94,-31.19,-55.88,-3.22,2.71,-0.81
48448,3,Running,Negative,-8.43,7.56,3.05,-44.38,-6.06,239.44,305.31,-27.44,-56.50,-4.02,-0.84,-2.23
48468,3,Running,Negative,-8.85,5.28,2.18,-59.81,-10.44,256.75,299.88,-23.00,-56.50,-5.35,-3.38,-3.06
48488,3,Running,Negative,-9.84,2.08,1.76,-79.12,-21.62,293.69,293.94,-17.87,-56.00,-7.06,-6.38,-3.28
48508,3,Running,Negative,-10.41,0.85,2.27,-71.12,-35.19,325.94,287.75,-12.31,-55.38,-9.42,-6.43,-2.50
48528,3,Running,Negative,-11.80,2.37,2.97,-70.94,-44.88,312.50,281.88,-6.81,-54.56,-10.55,-4.52,-2.55
48549,3,Running,Negative,-12.17,4.32,3.11,-109.94,-53.69,288.94,276.63,-1.63,-52.81,-11.81,-4.14,-3.08
48568,3,Running,Negative,-11.83,3.02,3.12,-147.69,-63.50,240.94,272.25,2.88,-50.13,-11.68,-4.78,-2.67
48589,3,Running,Negative,-11.21,2.28,3.57,-146.44,-75.87,177.25,269.25,6.69,-47.13,-12.53,-7.18,-1.78
48609,3,Running,Negative,-10.95,-0.71,4.94,-98.00,-94.06,94.56,267.94,9.50,-44.88,-12.31,-7.99,-1.86
48629,3,Running,Negative,-8.40,-2.30,5.40,-21.31,-108.75,15.38,268.19,11.44,-44.25,-9.38,-7.70,-2.58
48649,3,Running,Negative,-6.07,-0.58,4.53,16.12,-96.12,-68.81,269.81,12.19,-44.81,-7.20,-7.33,-1.82
48668,3,Running,Negative,-3.72,1.14,4.80,73.12,-68.87,-164.13,273.06,11.25,-46.63,-5.00,-5.16,-1.53
48689,3,Running,Negative,-2.74,2.70,5.22,90.69,-51.81,-203.19,277.44,8.69,-49.06,-4.06,-3.68,-0.29
48708,3,Running,Negative,-2.82,4.23,6.70,109.56,-17.62,-251.63,282.38,4.94,-51.69,-3.81,-2.42,0.55
48729,3,Running,Negative,-3.28,6.33,6.36,121.87,12.81,-306.44,288.00,0.25,-54.25,-2.30,-0.71,0.08
48749,3,Running,Negative,-2.34,7.50,5.57,99.69,21.75,-308.56,293.81,-4.88,-55.88,-1.48,-1.59,0.50
48769,3,Running,Negative,-2.81,6.18,6.98,65.75,30.31,-326.69,300.00,-10.56,-56.69,-2.43,-0.10,1.43
48789,3,Running,Negative,-4.97,8.56,7.13,51.94,27.12,-333.69,306.25,-16.12,-56.94,-2.16,0.53,1.98
48809,3,Running,Negative,-3.22,10.10,6.03,37.81,11.06,-273.94,311.81,-20.94,-56.75,1.37,2.76,1.12
48829,3,Running,Negative,-2.33,9.72,6.16,22.75,7.06,-222.88,316.38,-24.81,-56.19,3.34,0.02,2.25
48850,3,Running,Negative,-0.56,10.43,5.01,30.06,5.38,-177.25,320.19,-27.94,-55.94,5.25,2.62,1.24
48869,3,Running,Negative,-0.12,11.34,4.94,36.19,10.00,-155.06,323.06,-30.37,-55.69,5.88,4.63,-0.21
48890,3,Running,Negative,1.43,11.27,4.01,3.31,15.44,-112.94,324.88,-32.19,-55.13,7.03,4.99,-1.89
48909,3,Running,Negative,2.50,11.61,2.36,-29.37,27.62,-71.12,325.50,-33.50,-54.25,7.93,4.86,-2.54
48930,3,Running,Negative,2.42,11.80,1.96,-62.00,56.56,-31.69,325.31,-34.69,-53.38,7.27,6.72,-2.46
48950,3,Running,Negative,2.02,14.00,2.44,-68.81,67.31,-17.37,324.69,-35.75,-52.56,7.98,9.76,-2.12
48970,3,Running,Negative,1.81,16.88,2.78,-69.75,74.44,-11.06,323.69,-36.81,-52.00,6.96,11.12,-1.72
48990,3,Running,Negative,-1.83,18.63,4.11,-62.25,81.87,6.31,322.44,-37.81,-51.69,2.40,13.71,-0.12
49009,3,Running,Negative,-5.18,21.06,5.11,-47.31,68.62,37.19,320.88,-38.25,-51.81,-0.18,16.16,0.26
49030,3,Running,Negative,-7.66,22.30,4.95,-61.00,52.88,67.12,318.81,-38.00,-52.00,-1.86,15.51,0.48
