timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
4282,4,Running,Negative,-10.11,-0.15,4.11,-12.81,14.25,-28.75,7.38,-72.81,-9.50,-0.61,-0.76,1.19
4302,4,Running,Negative,-10.03,-0.35,3.96,8.44,8.00,-27.00,8.13,-73.06,-8.19,-0.71,-0.66,1.23
4322,4,Running,Negative,-10.23,-0.21,4.07,30.25,1.37,-25.31,9.06,-73.06,-7.31,-0.86,-0.37,1.32
4342,4,Running,Negative,-10.07,0.09,4.24,42.31,-7.13,-24.37,10.25,-72.81,-6.31,-0.53,-0.25,1.43
4362,4,Running,Negative,-9.66,0.00,4.24,51.56,-16.87,-23.25,11.44,-72.50,-5.81,0.13,-0.24,1.10
4382,4,Running,Negative,-9.02,0.18,3.90,63.13,-25.44,-21.25,12.81,-72.00,-5.69,0.45,0.06,0.77
4402,4,Running,Negative,-8.69,0.52,3.70,67.94,-32.44,-19.44,14.13,-71.37,-5.69,0.72,0.62,0.44
4422,4,Running,Negative,-8.56,1.00,3.52,63.94,-37.88,-15.06,15.25,-70.69,-5.88,0.65,0.71,0.26
4443,4,Running,Negative,-8.76,1.02,3.43,53.94,-40.81,-11.38,16.19,-69.87,-6.06,0.36,0.60,0.05
4462,4,Running,Negative,-8.96,0.89,3.37,43.94,-40.44,-10.88,17.00,-69.12,-6.06,0.08,0.36,-0.12
4483,4,Running,Negative,-9.36,0.40,3.33,36.56,-36.75,-12.44,17.75,-68.50,-5.94,-0.39,-0.02,-0.22
4502,4,Running,Negative,-9.61,0.33,3.35,35.25,-28.87,-15.38,18.56,-68.00,-5.69,-0.58,0.07,-0.32
4523,4,Running,Negative,-9.66,0.61,3.58,35.69,-18.62,-18.44,19.37,-67.75,-5.38,-0.45,0.17,0.04
4543,4,Running,Negative,-9.35,0.52,3.82,31.06,-9.38,-20.19,20.19,-67.62,-4.94,0.08,0.23,0.27
4563,4,Running,Negative,-8.84,0.60,4.01,25.00,-1.69,-20.19,20.87,-67.69,-4.50,0.37,0.45,0.35
4583,4,Running,Negative,-8.54,0.75,4.12,17.06,4.50,-18.44,21.37,-67.81,-3.94,0.76,0.60,0.63
4603,4,Running,Negative,-8.19,0.70,4.45,4.50,8.31,-16.62,21.75,-68.00,-3.25,0.96,0.33,0.94
4623,4,Running,Negative,-7.97,0.37,4.69,-5.38,8.44,-13.56,21.87,-68.19,-2.50,1.14,-0.05,1.08
4644,4,Running,Negative,-7.94,-0.15,4.76,-8.44,7.06,-10.63,22.00,-68.31,-1.88,1.25,-0.32,1.08
4663,4,Running,Negative,-7.67,0.17,4.48,-1.75,4.13,-7.81,22.12,-68.37,-1.56,1.34,0.04,0.70
4684,4,Running,Negative,-7.70,0.07,4.30,1.75,4.25,-5.50,22.25,-68.50,-1.31,1.46,0.16,0.66
4703,4,Running,Negative,-7.82,0.42,4.19,1.25,5.50,-7.63,22.37,-68.56,-0.94,1.17,0.47,0.68
4723,4,Running,Negative,-7.95,0.60,4.26,0.06,7.25,-6.88,22.50,-68.75,-0.63,1.25,0.68,0.67
4743,4,Running,Negative,-7.85,0.69,4.23,-0.50,9.19,-4.44,22.56,-68.94,-0.44,1.38,0.76,0.62
4763,4,Running,Negative,-7.85,0.83,4.13,-2.69,12.00,-2.88,22.56,-69.19,-0.25,1.27,1.04,0.72
4784,4,Running,Negative,-8.08,1.08,4.35,-8.44,14.13,0.31,22.44,-69.44,-0.12,1.09,1.39,1.11
4803,4,Running,Negative,-8.22,1.25,4.90,-15.31,15.00,5.69,22.06,-69.75,-0.19,0.79,1.01,1.79
4824,4,Running,Negative,-8.59,0.76,5.20,-18.31,15.25,9.38,21.62,-70.06,-0.37,0.46,0.71,1.58
4843,4,Running,Negative,-8.97,0.82,4.27,-15.94,12.13,11.25,21.19,-70.25,-0.69,0.14,0.47,0.67
4864,4,Running,Negative,-9.22,0.96,3.69,-9.13,10.31,11.31,20.87,-70.44,-1.12,0.00,1.36,-0.26
4884,4,Running,Negative,-9.85,2.00,3.52,-22.75,10.94,12.25,20.25,-70.62,-1.31,-0.79,1.79,0.24
4904,4,Running,Negative,-10.35,1.76,3.36,-40.00,10.13,14.63,19.31,-70.87,-1.25,-2.22,1.12,0.58
4924,4,Running,Negative,-11.83,1.03,3.71,-53.94,10.13,16.56,18.25,-71.00,-1.25,-2.65,0.78,0.52
4945,4,Running,Negative,-11.95,0.47,3.92,-50.25,7.56,20.37,17.19,-71.19,-1.50,-2.91,-0.20,1.18
4964,4,Running,Negative,-12.23,-0.23,4.52,-35.44,9.69,22.50,16.31,-71.31,-2.19,-2.91,-0.60,1.44
4985,4,Running,Negative,-11.69,-0.14,4.64,-14.94,6.38,22.50,15.75,-71.44,-3.38,-2.03,-0.18,1.38
5005,4,Running,Negative,-10.82,0.36,4.39,4.69,1.37,24.69,15.31,-71.37,-4.94,-1.11,0.22,1.16
5025,4,Running,Negative,-9.25,1.26,3.77,10.88,-4.06,29.56,14.88,-71.19,-6.88,0.38,1.08,0.45
5045,4,Running,Negative,-8.76,1.52,3.82,-2.00,-6.75,36.75,14.00,-70.94,-8.81,0.78,1.12,0.62
5064,4,Running,Negative,-7.69,1.92,3.47,-28.69,-13.50,43.19,12.63,-70.50,-10.31,1.71,1.58,0.17
5085,4,Running,Negative,-7.46,2.14,3.05,-74.37,-17.44,44.13,10.63,-70.06,-10.81,1.47,0.40,-0.29
5105,4,Running,Negative,-7.45,0.05,2.97,-115.19,-19.00,45.69,8.13,-69.50,-10.69,1.78,-1.37,-0.45
5125,4,Running,Negative,-7.34,-1.47,2.75,-123.94,-20.19,44.06,5.69,-69.00,-10.31,1.21,-2.59,-0.49
5145,4,Running,Negative,-8.11,-2.09,3.01,-107.50,-14.44,35.88,3.69,-68.62,-9.81,0.44,-3.03,-0.99
5165,4,Running,Negative,-9.27,-1.89,2.86,-80.69,-5.25,24.75,2.38,-68.50,-9.56,0.38,-2.03,-1.67
5185,4,Running,Negative,-12.31,-1.53,3.72,-40.31,16.19,15.06,1.75,-68.75,-9.56,-1.24,-3.87,0.19
5206,4,Running,Negative,-10.37,-0.47,3.98,16.50,13.88,14.81,1.75,-69.00,-10.56,-2.40,-0.02,0.16
5225,4,Running,Negative,-12.43,2.04,2.70,22.50,25.00,-5.69,2.00,-69.50,-10.63,-3.05,2.05,0.13
5246,4,Running,Negative,-11.41,2.78,2.97,-6.94,22.44,-9.50,2.00,-69.94,-10.13,-1.51,1.65,-0.10
5265,4,Running,Negative,-10.37,1.54,3.19,-32.13,22.31,-7.56,1.63,-70.37,-9.31,-0.51,0.72,-0.16
5286,4,Running,Negative,-9.47,1.55,2.98,-34.31,22.56,-6.81,1.25,-70.81,-8.50,0.07,1.05,-0.17
5305,4,Running,Negative,-8.55,1.62,2.87,-35.69,18.25,4.00,0.56,-71.12,-8.31,0.92,0.84,-0.23
5326,4,Running,Negative,-8.37,1.32,3.07,-41.75,17.44,13.75,359.69,-71.44,-8.44,0.98,0.79,0.15
5346,4,Running,Negative,-8.21,1.10,2.98,-45.56,13.44,19.56,358.63,-71.62,-8.88,1.20,-0.05,0.19
5366,4,Running,Negative,-8.04,0.45,3.15,-45.94,11.88,22.37,357.56,-71.75,-9.38,1.26,-0.10,0.05
5386,4,Running,Negative,-8.16,0.08,3.26,-43.06,8.75,22.19,356.50,-71.87,-9.88,1.05,-0.70,0.33
5406,4,Running,Negative,-8.27,-0.33,3.43,-36.81,7.06,17.75,355.75,-71.94,-10.25,1.03,-0.98,0.48
5426,4,Running,Negative,-8.26,-0.54,3.57,-24.50,5.69,9.06,355.31,-72.00,-10.25,1.02,-0.99,0.51
5446,4,Running,Negative,-8.49,-0.33,3.39,-11.63,6.56,-1.75,355.25,-72.19,-9.88,0.35,-0.93,0.72
5466,4,Running,Negative,-9.20,-0.42,3.77,-1.94,7.25,-11.94,355.56,-72.31,-9.19,-0.07,-0.82,0.88
5486,4,Running,Negative,-9.63,-0.43,3.85,13.25,5.19,-16.50,356.13,-72.44,-8.44,-0.57,-1.43,0.95
5507,4,Running,Negative,-9.98,-1.20,3.80,29.94,-1.00,-23.25,357.13,-72.50,-7.63,-0.64,-1.73,0.74
5526,4,Running,Negative,-10.13,-1.54,3.50,57.63,-7.56,-29.87,358.69,-72.37,-6.94,-1.79,-1.97,-0.01
5547,4,Running,Negative,-12.04,-1.44,2.68,94.69,-7.06,-34.06,0.81,-72.37,-6.75,-3.70,-1.42,-0.40
5566,4,Running,Negative,-14.31,-0.15,2.72,125.50,-1.12,-39.50,3.50,-72.44,-6.81,-4.77,0.03,-0.05
5587,4,Running,Negative,-13.75,0.69,3.04,141.56,2.13,-43.94,6.38,-72.62,-6.88,-3.87,0.62,0.41
5607,4,Running,Negative,-12.44,1.42,3.88,144.44,9.44,-44.63,9.25,-72.94,-7.00,-2.73,1.39,1.16
5627,4,Running,Negative,-11.77,2.05,4.22,134.81,12.69,-39.94,11.88,-73.25,-7.25,-1.45,2.30,1.68
5647,4,Running,Negative,-10.15,3.00,4.44,109.31,5.56,-29.25,13.81,-73.37,-7.50,-0.01,2.84,1.50
5668,4,Running,Negative,-8.68,3.32,4.01,66.81,-7.50,-17.62,14.88,-73.19,-7.56,1.63,3.05,0.88
5687,4,Running,Negative,-7.74,3.39,3.57,14.94,-16.50,-2.88,14.88,-72.87,-7.50,1.35,2.76,0.62
5708,4,Running,Negative,-8.54,2.60,3.54,-36.19,-22.94,10.50,14.00,-72.37,-7.13,-0.19,0.63,0.70
5727,4,Running,Negative,-9.74,0.23,3.66,-66.31,-32.69,16.50,12.75,-71.62,-6.56,-0.46,-0.89,0.58
5747,4,Running,Negative,-9.60,-1.86,3.73,-64.69,-40.38,14.75,11.69,-70.81,-5.94,-0.29,-2.63,0.56
5767,4,Running,Negative,-9.49,-2.54,3.78,-31.56,-40.94,7.94,11.31,-70.00,-5.63,-0.09,-2.94,0.47
5787,4,Running,Negative,-8.83,-1.95,3.65,16.31,-37.50,0.56,11.75,-69.31,-5.94,0.56,-1.84,0.11
5808,4,Running,Negative,-8.32,-0.99,3.50,55.38,-31.56,-4.25,12.69,-68.75,-6.69,1.24,-0.41,-0.22
5827,4,Running,Negative,-7.68,0.32,3.36,74.50,-24.25,-5.56,13.81,-68.31,-7.75,1.79,-0.01,-0.15
5848,4,Running,Negative,-7.02,0.75,3.39,72.19,-20.00,-6.06,14.81,-68.00,-8.63,2.38,0.88,-0.22
5867,4,Running,Negative,-6.64,1.62,3.51,56.06,-15.00,-7.00,15.63,-67.75,-9.19,2.40,1.20,-0.07
5888,4,Running,Negative,-6.63,1.86,3.69,31.50,-11.25,-8.75,16.12,-67.56,-9.19,2.29,1.02,0.23
5908,4,Running,Negative,-6.95,1.37,3.99,7.25,-8.75,-8.31,16.31,-67.44,-8.81,2.08,0.47,0.33
5928,4,Running,Negative,-6.94,0.52,3.98,-5.25,-7.69,-4.94,16.37,-67.31,-8.44,1.98,-0.16,0.33
5948,4,Running,Negative,-7.11,0.30,4.15,-4.56,-3.25,-2.50,16.37,-67.31,-8.25,1.94,-0.14,0.25
5968,4,Running,Negative,-7.17,0.08,4.28,0.00,0.56,-2.44,16.44,-67.31,-8.25,2.07,-0.32,0.68
5988,4,Running,Negative,-6.91,0.15,4.33,9.94,5.56,-1.69,16.62,-67.44,-8.44,2.03,-0.22,0.87
6008,4,Running,Negative,-7.17,0.62,4.38,20.31,9.56,-2.13,16.94,-67.69,-8.81,1.63,0.37,0.76
6028,4,Running,Negative,-7.70,1.16,4.60,22.19,12.94,-2.75,17.25,-67.94,-9.19,0.94,0.91,0.98
6049,4,Running,Negative,-8.36,1.50,4.67,15.88,14.06,-4.19,17.56,-68.25,-9.31,0.55,0.76,1.05
6068,4,Running,Negative,-8.85,1.28,4.54,8.94,13.56,-6.63,17.75,-68.50,-9.25,-0.33,0.56,0.94
6088,4,Running,Negative,-9.80,1.11,4.39,9.81,13.31,-8.31,18.06,-68.81,-9.19,-0.91,0.60,0.76
6108,4,Running,Negative,-11.15,1.59,4.00,18.50,15.88,-8.00,18.50,-69.12,-9.31,-2.71,1.26,0.75
6128,4,Running,Negative,-12.39,1.94,4.39,21.69,21.56,-5.44,18.81,-69.56,-9.69,-3.30,1.46,1.02
6149,4,Running,Negative,-12.29,1.75,4.49,22.81,22.19,-0.75,19.12,-70.00,-10.38,-3.17,0.97,1.33
6168,4,Running,Negative,-12.57,1.66,4.63,26.87,25.62,3.13,19.44,-70.50,-11.44,-3.42,1.33,1.46
6189,4,Running,Negative,-12.43,2.16,4.63,29.94,23.75,6.63,19.62,-70.87,-12.69,-2.77,1.67,1.53
6209,4,Running,Negative,-11.50,2.45,4.72,22.69,19.00,12.63,19.62,-71.12,-14.06,-0.77,1.92,1.47
6229,4,Running,Negative,-9.26,2.72,4.36,6.06,10.38,20.06,19.19,-71.19,-15.44,0.73,1.89,1.02
6249,4,Running,Negative,-8.03,2.62,3.77,-16.50,1.37,30.12,18.25,-71.00,-16.81,1.34,1.58,0.41
6269,4,Running,Negative,-8.21,2.30,3.17,-36.13,-1.81,40.69,16.81,-70.75,-18.25,0.44,1.02,0.15
6289,4,Running,Negative,-9.62,2.01,3.46,-59.19,-1.44,45.19,15.06,-70.44,-19.31,-0.37,0.89,0.18
6310,4,Running,Negative,-10.14,1.18,3.45,-83.50,-0.75,43.38,13.00,-70.12,-19.75,-0.99,-0.39,0.50
6329,4,Running,Negative,-10.44,0.47,3.69,-89.37,5.56,39.25,11.13,-70.00,-20.00,-0.76,-0.48,0.17
6350,4,Running,Negative,-10.35,0.58,3.24,-88.25,7.25,26.00,9.44,-70.00,-19.69,-1.60,-0.48,0.17
6369,4,Running,Negative,-10.52,0.89,3.03,-80.62,12.69,21.44,7.88,-70.12,-19.37,-0.85,-0.08,0.02
6390,4,Running,Negative,-9.77,1.11,3.20,-80.62,10.75,17.81,6.44,-70.19,-18.87,-0.15,-0.18,0.21
6410,4,Running,Negative,-9.80,1.59,3.38,-84.06,9.25,16.81,4.88,-70.19,-18.37,0.45,-0.15,0.31
6429,4,Running,Negative,-8.55,1.49,4.03,-83.37,2.69,23.56,3.31,-70.12,-18.19,0.27,0.15,0.66
6450,4,Running,Negative,-7.47,1.74,3.46,-71.94,-1.00,31.25,1.69,-69.87,-17.94,1.30,1.29,-0.51
6469,4,Running,Negative,-6.86,1.40,2.16,-100.25,-13.06,23.00,359.75,-69.50,-16.81,1.26,1.49,-1.09
6490,4,Running,Negative,-7.42,2.61,1.94,-129.69,-8.63,28.31,357.44,-69.19,-15.50,2.26,0.97,-2.21
6510,4,Running,Negative,-13.40,-8.16,4.57,-136.81,3.75,31.06,355.13,-69.37,-17.94,-2.31,-3.46,3.95
6530,4,Running,Negative,-4.79,-2.43,2.11,-6.31,-23.69,17.75,354.38,-68.62,-20.19,4.13,-4.55,-0.22
6550,4,Running,Negative,-7.21,-0.62,3.31,10.38,-1.25,2.56,354.75,-68.75,-20.69,-0.65,-2.19,0.63
6570,4,Running,Negative,-8.30,0.37,4.42,54.75,-9.13,-6.13,355.56,-68.56,-21.81,1.47,2.38,-0.15
6590,4,Running,Negative,-7.88,4.38,3.65,55.00,-4.56,12.63,356.00,-68.37,-22.94,1.33,2.82,0.55
6611,4,Running,Negative,-8.06,4.64,3.44,11.06,-4.75,-2.56,356.00,-68.37,-22.56,0.02,1.53,0.62
6630,4,Running,Negative,-9.40,2.05,4.09,-41.69,0.31,-7.63,355.63,-68.44,-21.44,-0.52,0.49,0.38
6651,4,Running,Negative,-9.62,0.56,4.07,-46.81,3.75,-13.69,355.31,-68.69,-19.87,-0.78,-0.88,0.78
6670,4,Running,Negative,-9.94,0.26,3.86,-26.25,9.75,-23.19,355.50,-69.06,-18.56,-1.65,-0.59,0.84
6691,4,Running,Negative,-11.04,0.51,4.32,-1.44,13.00,-24.31,356.00,-69.44,-17.69,-1.77,-0.06,1.16
6711,4,Running,Negative,-11.06,1.36,4.70,16.75,13.50,-26.62,356.75,-69.81,-16.94,-1.88,0.20,1.53
6731,4,Running,Negative,-12.40,1.19,4.19,26.44,9.06,-21.44,357.50,-70.06,-16.62,-3.49,0.11,0.95
6751,4,Running,Negative,-13.19,0.88,4.60,28.62,6.56,-18.50,358.31,-70.25,-16.25,-3.23,-0.10,1.07
6770,4,Running,Negative,-12.18,0.73,4.26,36.69,-2.50,-22.37,359.31,-70.37,-15.81,-3.06,0.00,1.21
6791,4,Running,Negative,-12.24,1.05,4.52,44.19,-1.50,-22.75,0.37,-70.37,-15.50,-1.79,0.17,1.32
6811,4,Running,Negative,-10.31,0.96,4.29,50.06,-10.25,-15.88,1.37,-70.25,-15.56,-0.51,0.02,0.94
6831,4,Running,Negative,-9.47,1.23,3.91,53.38,-14.56,-8.56,2.19,-70.00,-16.06,-0.52,0.50,0.67
6851,4,Running,Negative,-10.04,1.57,3.87,49.94,-18.94,0.81,2.81,-69.56,-16.81,-1.28,0.73,0.64
6871,4,Running,Negative,-10.97,1.64,4.10,34.25,-26.56,7.25,3.13,-69.00,-17.31,-1.93,0.29,0.73
6891,4,Running,Negative,-11.15,1.04,3.98,17.94,-36.56,8.06,3.25,-68.25,-17.44,-2.12,-0.32,0.50
6912,4,Running,Negative,-11.19,0.40,4.18,15.56,-44.13,8.00,3.38,-67.37,-17.50,-1.93,-0.74,0.58
6931,4,Running,Negative,-10.64,0.38,4.14,26.00,-52.69,9.44,3.69,-66.31,-17.75,-0.88,-0.82,0.32
6952,4,Running,Negative,-9.42,0.32,4.12,40.69,-58.25,14.00,4.06,-65.06,-18.44,-0.03,-0.94,0.11
6971,4,Running,Negative,-8.37,0.55,3.83,58.06,-64.31,20.69,4.50,-63.75,-19.62,1.23,-0.55,-0.12
6992,4,Running,Negative,-7.33,1.16,4.08,65.37,-65.56,25.06,4.94,-62.38,-20.94,1.59,-0.19,-0.19
7012,4,Running,Negative,-6.69,1.97,4.18,63.19,-67.94,27.75,5.25,-60.94,-22.12,1.90,0.39,-0.07
7032,4,Running,Negative,-6.55,2.22,4.47,49.88,-68.19,29.37,5.38,-59.50,-23.06,2.02,0.28,-0.10
7052,4,Running,Negative,-6.22,2.38,4.66,36.00,-68.50,30.69,5.38,-58.06,-23.75,2.28,0.32,-0.11
7071,4,Running,Negative,-5.89,2.42,4.63,26.31,-67.75,30.19,5.19,-56.63,-24.19,2.38,0.41,-0.08
7092,4,Running,Negative,-5.85,3.36,5.20,15.44,-63.63,30.00,4.94,-55.31,-24.50,2.19,1.36,0.24
7111,4,Running,Negative,-5.75,3.84,5.35,-1.37,-61.31,31.31,4.44,-53.94,-24.50,2.64,1.42,0.07
7132,4,Running,Negative,-5.09,3.67,5.20,-21.00,-59.56,37.38,3.63,-52.63,-24.25,2.80,1.00,-0.23
7152,4,Running,Negative,-5.00,3.22,5.16,-37.19,-52.56,42.38,2.56,-51.38,-23.94,2.39,0.48,-0.42
7172,4,Running,Negative,-5.52,2.89,5.27,-47.00,-41.25,41.81,1.37,-50.38,-23.50,1.79,0.32,-0.18
7192,4,Running,Negative,-6.15,2.68,5.97,-56.75,-31.12,35.88,0.31,-49.63,-22.87,1.18,0.09,0.31
7212,4,Running,Negative,-6.44,2.36,6.30,-59.38,-23.87,30.06,359.25,-49.00,-22.12,0.77,-0.27,0.38
7232,4,Running,Negative,-7.05,1.85,6.44,-50.38,-17.00,24.00,358.44,-48.56,-21.56,0.21,-0.74,0.36
7253,4,Running,Negative,-7.07,1.61,6.25,-33.13,-10.94,17.75,357.94,-48.31,-21.31,0.26,-0.57,0.05
7272,4,Running,Negative,-7.53,2.39,6.32,-14.56,-0.37,12.81,357.56,-48.25,-21.37,-0.50,0.58,0.42
7293,4,Running,Negative,-8.07,3.40,6.64,-3.56,12.25,8.31,357.38,-48.50,-21.56,-0.85,1.70,0.95
7313,4,Running,Negative,-8.39,4.28,7.21,-8.00,21.00,8.38,357.00,-48.81,-21.75,-1.30,2.00,1.45
7333,4,Running,Negative,-8.99,4.59,7.48,-17.75,27.06,13.81,356.44,-49.19,-21.87,-1.63,2.09,1.26
7353,4,Running,Negative,-8.87,4.07,7.00,-32.19,24.19,20.75,355.56,-49.44,-21.87,-1.25,1.27,0.80
7373,4,Running,Negative,-8.69,3.39,6.46,-38.38,20.69,32.13,354.50,-49.56,-22.00,-1.51,0.84,0.38
7393,4,Running,Negative,-9.17,3.34,6.25,-40.56,20.06,35.00,353.44,-49.69,-22.12,-1.92,1.04,0.49
7414,4,Running,Negative,-10.01,3.20,6.77,-44.75,23.50,32.50,352.31,-49.88,-22.12,-2.81,0.86,1.17
7433,4,Running,Negative,-10.41,3.08,6.98,-46.63,24.81,28.37,351.25,-50.13,-22.00,-3.01,0.66,1.08
7453,4,Running,Negative,-10.47,2.63,6.98,-46.75,22.12,23.12,350.38,-50.38,-21.81,-2.92,0.37,1.12
7474,4,Running,Negative,-9.67,2.97,6.57,-39.94,13.88,21.94,349.50,-50.38,-21.56,-1.70,-0.39,0.29
7493,4,Running,Negative,-8.76,1.70,6.16,-38.88,6.00,24.81,348.69,-50.25,-21.50,-0.77,-0.22,-0.09
7514,4,Running,Negative,-7.88,2.10,5.62,-29.12,-4.31,27.62,347.88,-49.94,-21.50,0.65,-0.04,-0.41
7533,4,Running,Negative,-6.46,2.25,5.22,-24.75,-11.88,34.56,346.94,-49.44,-21.69,1.29,-0.35,-0.51
7554,4,Running,Negative,-5.98,1.86,5.46,-32.88,-16.19,42.06,345.88,-48.81,-21.75,1.67,-0.72,-0.84
7573,4,Running,Negative,-5.55,1.44,5.16,-38.88,-22.12,45.13,344.69,-48.06,-21.69,1.88,-1.15,-0.98
7594,4,Running,Negative,-5.11,0.91,4.95,-44.00,-26.31,44.94,343.50,-47.25,-21.50,2.22,-1.72,-1.30
7614,4,Running,Negative,-4.90,0.45,4.79,-48.25,-29.06,40.75,342.44,-46.44,-21.12,2.30,-2.19,-1.60
7634,4,Running,Negative,-4.63,-0.21,4.42,-42.94,-29.06,32.56,341.56,-45.75,-20.69,2.50,-2.80,-1.99
7654,4,Running,Negative,-4.50,-0.46,4.42,-29.25,-24.81,21.94,341.06,-45.19,-20.37,2.46,-2.94,-2.04
7674,4,Running,Negative,-4.55,-0.54,4.42,-9.75,-17.87,9.81,340.94,-44.88,-20.37,2.30,-2.90,-2.20
7694,4,Running,Negative,-4.72,-0.33,4.17,14.69,-7.69,-2.44,341.25,-44.81,-20.62,1.79,-2.48,-2.40
7715,4,Running,Negative,-5.51,0.16,4.08,35.19,7.69,-15.44,341.88,-45.19,-21.12,0.99,-2.15,-2.31
7734,4,Running,Negative,-6.51,0.40,4.28,49.06,24.44,-30.50,342.94,-45.94,-21.69,-0.68,-1.83,-1.76
7755,4,Running,Negative,-8.44,0.84,4.74,59.94,37.44,-46.25,344.31,-47.00,-22.25,-2.07,-1.52,-1.31
7774,4,Running,Negative,-10.63,1.57,4.97,72.31,45.19,-60.25,346.06,-48.31,-22.81,-3.57,-0.73,-0.98
7794,4,Running,Negative,-10.80,1.83,4.91,79.25,44.94,-70.81,348.06,-49.63,-23.31,-3.07,-0.62,-1.30
7815,4,Running,Negative,-10.63,2.02,3.85,85.12,46.69,-77.87,350.25,-51.13,-23.69,-3.43,-0.70,-2.12
7834,4,Running,Negative,-11.78,2.11,3.55,90.50,61.00,-88.75,352.75,-53.00,-24.00,-4.68,-0.61,-1.72
7855,4,Running,Negative,-12.69,1.76,3.69,98.25,73.37,-100.69,355.56,-55.19,-24.25,-4.83,-0.59,-1.09
7875,4,Running,Negative,-13.17,1.65,4.24,121.00,85.37,-113.81,358.69,-57.56,-24.56,-4.80,-0.38,-0.23
7895,4,Running,Negative,-12.70,2.14,4.40,139.81,79.69,-117.00,2.25,-59.94,-24.87,-3.56,0.51,-0.36
7915,4,Running,Negative,-11.56,3.01,3.65,143.06,77.31,-118.62,6.00,-62.25,-25.00,-2.56,1.50,-0.53
7935,4,Running,Negative,-11.35,3.93,3.47,130.56,77.25,-118.62,9.63,-64.56,-24.50,-2.47,2.45,-0.34
7955,4,Running,Negative,-11.53,4.30,4.11,105.50,75.19,-106.12,12.69,-66.69,-23.75,-2.21,2.54,0.45
7976,4,Running,Negative,-11.55,3.60,4.33,60.38,64.44,-87.12,15.13,-68.50,-22.37,-1.90,2.00,0.41
7995,4,Running,Negative,-10.71,3.32,4.56,42.38,55.88,-92.25,17.31,-70.00,-20.00,-0.80,2.33,0.36
8016,4,Running,Negative,-9.73,2.75,4.56,22.75,36.88,-68.31,18.87,-71.06,-17.62,0.26,0.87,1.29
8035,4,Running,Negative,-8.34,0.63,4.14,9.19,27.69,-59.75,20.12,-71.81,-15.31,1.32,0.25,0.44
8056,4,Running,Negative,-7.82,0.06,4.17,32.94,19.75,-42.69,21.50,-72.37,-14.19,2.46,-0.75,0.52
8075,4,Running,Negative,-6.41,0.39,3.50,79.62,16.50,-29.31,23.25,-72.81,-14.25,3.25,-0.13,1.00
8095,4,Running,Negative,-6.16,0.70,3.55,97.81,11.94,-32.56,25.31,-73.12,-14.38,3.40,0.63,0.56
8115,4,Running,Negative,-6.46,1.38,3.64,100.75,8.75,-32.75,27.44,-73.44,-14.69,2.67,1.01,1.22
8135,4,Running,Negative,-6.45,1.76,3.77,114.19,4.56,-26.00,29.62,-73.62,-15.38,3.08,1.63,1.54
8156,4,Running,Negative,-6.38,2.88,3.99,121.62,0.75,-23.94,31.81,-73.75,-15.94,3.69,3.80,1.43
8175,4,Running,Negative,-6.72,4.63,3.98,84.87,-1.63,-31.56,33.50,-73.94,-15.63,1.88,3.68,1.77
8196,4,Running,Negative,-7.55,4.45,4.53,57.69,4.63,-18.50,34.56,-74.06,-15.63,1.96,3.77,1.73
8216,4,Running,Negative,-7.33,3.96,4.60,32.75,1.19,-10.56,35.19,-74.19,-15.63,1.80,3.00,2.23
8236,4,Running,Negative,-8.08,3.55,4.96,20.06,7.94,-9.69,35.63,-74.37,-15.44,0.20,2.49,2.98
8256,4,Running,Negative,-9.83,2.94,5.84,12.63,12.75,-11.69,36.06,-74.69,-15.06,-0.79,1.94,3.61
8276,4,Running,Negative,-10.49,2.31,6.08,17.37,13.13,-15.63,36.69,-75.00,-14.56,-1.08,1.20,3.09
8296,4,Running,Negative,-10.71,1.91,5.35,33.31,13.31,-19.06,37.56,-75.37,-14.19,-1.56,1.54,3.02
8317,4,Running,Negative,-12.15,2.59,5.74,47.88,15.06,-18.69,38.69,-75.75,-14.19,-3.27,2.55,3.28
8336,4,Running,Negative,-13.44,3.48,5.64,67.56,11.19,-11.81,40.00,-76.00,-15.00,-4.40,3.09,3.42
8357,4,Running,Negative,-13.94,4.29,5.67,80.62,8.19,-7.19,41.31,-76.12,-16.25,-3.88,3.93,3.33
8376,4,Running,Negative,-12.77,4.91,5.45,74.44,3.75,-1.56,42.38,-76.19,-17.75,-2.59,4.53,2.96
8397,4,Running,Negative,-11.14,5.70,4.78,47.88,-0.50,13.06,42.63,-76.06,-19.81,-1.27,4.90,2.23
8416,4,Running,Negative,-10.58,5.64,4.28,9.50,-8.25,30.44,41.94,-75.62,-21.94,-1.27,4.42,1.84
8436,4,Running,Negative,-11.08,4.94,3.94,-31.19,-16.50,42.00,40.50,-74.94,-23.56,-1.95,3.30,1.55
8457,4,Running,Negative,-11.57,3.77,3.67,-65.62,-25.69,48.81,38.50,-74.06,-24.56,-1.89,1.68,0.76
8476,4,Running,Negative,-11.04,2.40,3.05,-82.00,-33.06,51.44,36.38,-73.06,-25.12,-1.36,1.15,0.32
8497,4,Running,Negative,-10.41,1.89,2.61,-82.75,-35.31,52.75,34.25,-72.00,-25.62,-1.17,0.79,-0.15
